0.88	2.19	15.3172
2.2	2.09	14.7956
3.54	3.61	18.3552
3.23	1.47	15.2769
1.77	2.13	14.1738
1.41	1.63	15.482
3.42	1.39	14.058
1.86	2.61	13.8091
0.05	2.19	12.2049
1.19	2.89	17.2992
2.09	1.85	15.0284
0.86	3.83	15.7889
2.39	2.01	18.2189
2.76	0.31	14.9689
1.68	2.88	14.6897
0.22	2.92	14.0301
3.34	1.35	16.3993
0.36	3.71	16.1224
2.08	3.24	16.6434
0.07	0.65	12.3441
3.2	3.92	18.752
3.38	0.82	14.5825
1.22	2.37	16.2687
0.57	0.09	12.849
0.39	2.23	16.8095
0.38	1.86	14.0029
0.27	0.77	13.5262
1.27	1.44	15.0619
3.34	1.5	13.5126
2.66	0.69	13.731
3.14	3.91	17.9434
0.51	3.62	14.6882
0.2	3.95	15.014
0.47	3.1	16.0987
2.58	0.1	14.6398
3.35	1.84	16.0986
2.17	1.06	12.5272
1.54	2.52	16.4918
1.74	1.21	14.347
0.24	0.03	12.405
1.21	3.59	16.3216
0.41	2.48	14.19
3.34	0.05	14.9327
1.93	1.49	15.3491
0.96	2.91	14.9454
3.72	1.82	16.4143
3.94	1.27	18.1324
2.32	2.8	15.5557
3.27	1.89	16.7127
0.12	1.43	13.74
1.3	0.56	14.5374
1.86	0.02	13.299
1.03	2.01	13.5757
2.99	2.91	14.4759
0.42	0.02	12.6335
0.15	3.5	15.4931
3.59	2.51	16.933
0.75	0.35	11.1171
3.75	0.24	16.096
3.82	3.33	16.2406
3.17	1.02	13.7147
3.65	2.45	15.2477
1.62	3.58	16.8937
1.79	1.88	14.5003
2.67	1.16	16.3867
2.53	1.73	15.2566
1.04	3.17	16.8931
2.77	3.68	17.7633
0.45	3.91	16.2249
3.01	0.74	12.9605
2.96	1.82	13.0163
0.87	2.32	15.1805
0.24	1.62	15.0177
1.8	1.82	16.1687
0.4	2.07	14.2062
3.61	0.08	17.2542
1.26	2.78	15.7912
1.59	3.34	17.7359
1.74	1.11	14.9309
2.77	1.33	15.826
0.56	2.13	15.0262
1.2	2.83	16.3674
0.88	1.96	14.0137
0.3	2.2	14.4421
1.77	0.29	12.8929
2.56	3.22	15.4458
1.83	0.38	12.1334
1.62	1.95	15.4548
3.5	0.37	14.4524
2.57	1.33	14.2652
0.4	0.7	13.5302
0.65	0.69	13.4629
0.95	2.04	15.3847
2.33	2.11	15.2133
3.98	3.12	16.3853
3.9	2.65	16.1664
0.92	2.55	14.7691
2.01	1.94	14.0653
3.74	0.52	15.602
1.29	3.22	14.8277
2.22	0.13	15.7462
3.25	0.07	13.7302
2.54	2.64	15.7404
0.96	1.61	14.1319
3.66	1.19	15.6406
1.42	3.46	16.1146
1.96	3.65	15.3075
3.64	3.41	15.7594
2.51	2.88	15.2485
3.53	0.82	13.3451
2.05	0.34	14.2323
0.91	0.99	14.2269
0.24	2.37	14.6714
2.2	1.52	15.826
0.46	0.79	12.4851
3.64	2.2	16.3913
2.19	2.2	15.575
3.38	1.99	17.8084
0.74	3.61	18.2938
3.77	2.47	15.4193
2.03	1.91	15.7511
2.3	0.74	16.7633
2.36	3.31	17.4964
0.92	3.71	15.082
1.97	0.42	11.7173
2.53	3.49	16.2484
1.66	2.28	14.6816
3.24	2.84	17.1906
3.61	0.49	14.6977
2.9	0.22	12.4011
3.39	2.01	16.7376
0.65	0.96	12.3826
0.84	3.4	16.2441
0.16	0.25	11.5873
1.13	3.22	17.0825
0.69	0.08	12.4782
3.21	1.65	16.0759
0.44	3.9	16.29
1.09	2.33	14.4025
3.27	1.76	16.5771
2.28	3.96	15.8649
2.58	0.17	12.9826
3.87	2.8	15.531
0.43	3.78	17.0434
2.61	1.61	15.5371
0.41	2.28	13.1164
0.01	3.1	15.4491
0.51	3.72	14.803
2.86	3.08	15.7237
1.85	0.25	14.705
2.86	3.84	19.154
0.3	2.33	16.8567
3.01	0.35	14.1413
1.19	0.89	13.9746
1.7	2.69	16.4708
0.08	0.33	13.0489
0.53	1.16	12.3905
1.55	3.73	17.0374
2.72	1.37	15.5992
2.33	0.19	15.241
2.16	2.89	16.0442
3.1	0.09	15.1773
2.29	3.25	14.8451
0.23	2.28	13.488
0.48	3.64	14.9436
3.21	3.01	15.8866
0.85	0.32	13.4635
1.62	2.05	15.5576
0.55	0.69	14.0655
3.59	3.47	16.6366
1.06	2.14	14.1503
1.38	0.11	11.8764
1.23	0.19	10.8353
0.48	2.7	15.2877
0.27	3.29	15.8576
1.33	1.7	13.4969
0.3	3.79	16.5358
1.36	2.35	15.9487
3.06	2.26	15.497
0.0	3.55	16.1113
2.67	3.35	17.1093
3.38	3.59	17.3603
3.69	3.31	17.5822
3.12	3.36	17.1948
2.17	0.13	13.6716
2.89	1.71	15.0399
1.31	3.97	17.5806
2.41	2.45	14.6602
2.93	0.51	16.0504
1.17	2.46	15.3798
1.4	1.1	14.7014
1.57	2.81	15.6992
3.63	3.91	18.8837
1.97	2.0	17.0407
3.5	0.63	14.0646
0.03	1.75	15.5463
3.56	1.24	14.9212
1.54	2.16	14.0102
0.37	2.39	14.4516
2.63	0.78	15.2692
3.16	3.36	15.7307
2.94	3.45	17.8925
3.68	0.56	13.9891
2.36	1.79	15.6815
3.52	0.69	13.8766
0.51	1.58	15.3144
1.96	2.18	15.319
1.42	0.32	11.5884
0.42	2.34	13.4012
2.57	3.5	18.0783
2.45	3.12	16.7866
2.2	3.42	17.0072
2.05	3.57	16.5033
3.07	3.19	19.044
0.81	3.89	16.3246
3.1	3.22	15.2718
0.58	2.05	13.1087
3.46	0.05	14.0476
0.17	2.09	14.9234
3.84	0.75	15.2158
1.0	3.62	17.6066
2.74	3.21	15.9473
1.46	0.34	13.4352
3.38	1.22	14.6136
3.55	1.85	14.8818
3.27	3.61	15.9571
0.27	1.82	14.3498
1.71	1.02	13.6858
1.59	3.71	16.1072
0.81	2.54	14.716
1.05	2.81	13.0231
0.46	3.58	16.0693
1.84	0.61	13.0452
2.5	1.41	13.7702
1.26	2.53	15.9094
2.67	1.88	14.7353
3.75	1.73	17.243
3.68	0.9	16.3802
0.34	2.57	13.8262
3.08	2.63	13.1024
1.43	2.94	18.3404
0.74	3.89	14.2032
0.99	3.47	18.0607
0.91	0.98	14.8917
2.29	2.56	16.2885
0.48	0.91	12.5271
0.29	2.71	13.1124
2.66	1.13	15.0121
3.62	1.38	16.6662
3.12	0.56	14.9809
1.41	0.91	13.3615
1.74	1.91	14.4591
0.05	1.22	14.951
0.58	3.32	15.9871
0.59	3.44	15.8256
1.7	0.78	13.3141
3.08	3.11	14.7366
3.17	3.08	18.604
2.73	3.74	16.6691
2.01	0.33	14.1572
3.54	3.29	17.889
0.22	1.97	13.21
0.03	2.67	14.577
3.4	2.77	16.325
2.91	3.67	17.4986
1.28	2.42	14.1838
1.49	1.62	15.0457
2.86	3.69	18.5721
2.81	1.09	13.0345
1.31	0.26	15.1213
0.57	2.66	14.8224
0.77	3.8	14.558
2.63	0.95	16.6094
3.0	1.22	13.467
2.95	3.49	17.3487
3.39	3.5	18.2831
1.96	0.68	13.3168
3.43	0.85	14.1361
3.22	0.56	14.6213
0.92	1.3	14.8974
3.38	3.94	16.9347
0.98	2.85	18.2324
1.73	1.04	14.6603
0.62	0.69	14.5496
3.07	0.58	13.6775
3.2	3.91	15.5583
0.34	0.19	13.5128
0.4	0.39	11.422
3.18	3.54	18.1807
2.26	1.36	14.5091
2.14	3.28	15.3825
3.23	0.1	13.9029
0.59	0.14	12.8177
0.06	1.5	16.2166
1.13	1.76	16.179
0.36	2.05	14.4512
3.33	2.09	16.4428
0.02	3.82	16.8493
1.69	3.38	14.7209
1.81	2.98	18.7409
0.92	0.43	12.9605
2.67	3.21	17.425
0.09	2.14	14.2587
3.4	2.59	16.098
0.13	1.36	13.3889
0.72	1.47	14.3933
3.58	0.63	14.0299
3.89	1.27	15.0879
1.83	1.13	13.9707
0.45	1.97	13.5943
3.91	0.5	15.4213
0.52	3.64	15.2469
2.87	2.25	16.4389
0.64	3.53	15.4141
2.7	0.27	15.1172
3.15	3.47	15.9395
1.81	1.48	14.8696
3.0	1.19	15.2261
0.81	3.13	14.7596
3.93	0.59	13.5287
3.28	1.97	18.3509
3.11	0.42	16.0326
0.49	0.57	14.9161
1.87	0.36	13.2186
3.12	3.69	17.3027
2.34	2.67	15.7107
3.11	3.21	16.9875
2.85	2.55	15.2619
1.89	3.62	17.8365
0.05	3.91	15.8795
2.84	0.86	13.4938
2.16	2.02	15.3107
2.51	2.07	15.0195
0.8	3.55	14.9778
1.51	3.56	15.8194
2.05	0.95	12.4437
2.5	0.84	14.8269
0.04	1.22	13.9481
3.63	0.88	15.9095
1.16	1.99	15.5664
2.59	2.19	16.6277
3.44	3.82	18.3559
0.28	2.11	16.328
3.71	3.15	18.1014
0.37	3.33	18.089
0.69	1.67	14.6476
3.21	0.24	13.019
2.36	1.36	15.9259
3.48	2.82	15.6471
0.44	2.96	16.5924
2.03	0.61	15.3747
1.72	0.84	13.8879
2.75	0.5	13.0324
0.38	2.49	14.5385
3.11	1.24	14.4683
0.89	3.74	16.6016
0.75	3.17	15.0132
0.59	3.06	15.1891
2.76	1.41	15.7019
0.77	0.58	11.6294
3.48	2.05	15.4352
3.22	0.17	13.369
1.47	2.83	14.7184
3.86	0.46	13.556
2.35	0.66	13.3118
0.18	1.15	13.3862
1.4	0.52	13.3058
3.24	3.01	16.8376
2.53	3.12	17.0217
2.52	2.46	13.5207
3.82	0.33	13.6111
3.59	0.14	12.6838
1.94	1.5	13.5642
1.18	2.22	14.2211
3.5	1.36	16.6379
0.3	2.2	14.3625
0.31	1.52	15.8377
3.37	1.77	17.4789
1.84	3.88	16.2131
3.39	0.29	12.0758
3.85	0.7	14.694
2.61	1.33	15.6671
3.08	2.4	15.6667
2.79	3.02	18.0402
2.15	0.96	14.0804
2.54	2.53	15.227
3.57	1.68	15.9942
1.67	2.81	16.8681
2.17	1.35	15.6571
1.55	3.44	16.996
2.35	1.68	15.0544
1.51	2.56	15.2442
2.09	3.9	18.6806
0.24	1.33	12.2991
1.25	3.73	15.6903
0.46	1.32	13.6227
2.27	3.0	15.7379
1.42	1.23	13.9309
0.32	1.36	13.2419
0.44	0.42	13.8385
1.37	1.33	14.0675
1.22	1.28	12.8347
2.81	2.62	17.5229
1.72	0.16	13.77
0.87	0.55	14.39
0.08	1.27	12.5073
2.37	0.97	15.398
0.58	0.51	12.7305
0.93	3.06	13.8772
1.37	3.71	17.2162
1.24	2.3	15.6083
0.68	1.63	15.1755
2.21	2.94	15.7479
2.74	0.09	14.1421
0.4	1.11	12.9616
0.78	3.1	15.7006
2.62	0.42	14.6056
0.89	2.45	16.9942
3.19	1.46	15.6855
0.57	0.98	13.4459
0.96	2.68	14.8774
2.35	1.75	14.1331
3.37	3.89	18.7198
3.54	0.12	13.2663
3.23	3.14	18.3755
2.18	0.47	15.1415
2.24	0.95	14.6662
1.72	1.41	14.5822
2.53	3.65	16.7378
1.29	0.81	12.8856
0.5	2.78	14.9882
0.61	2.79	13.6818
1.36	3.31	15.6803
1.21	0.13	12.2448
1.68	1.82	15.5959
1.43	1.73	14.1576
0.12	2.19	15.8186
1.57	1.84	14.7298
3.76	1.63	15.9178
0.25	1.27	15.0173
3.24	2.82	15.3963
0.93	0.27	11.7612
0.65	2.62	14.1742
1.74	0.93	13.5285
2.46	3.01	15.4575
3.18	3.62	17.8021
0.06	2.13	13.2587
1.02	2.1	15.5551
2.86	3.64	17.6323
2.42	1.62	15.232
3.22	3.27	18.8514
1.9	2.18	16.189
2.17	3.83	15.6642
1.3	0.42	13.0592
2.0	2.69	16.874
2.64	0.76	15.3305
1.38	1.81	15.9029
3.78	3.28	16.1888
0.79	1.19	14.3965
3.57	1.36	14.2538
0.59	2.25	14.6169
0.46	3.53	17.4638
2.41	1.94	14.7481
1.56	2.22	13.9681
2.91	3.59	16.4349
0.13	1.92	14.9179
3.54	1.04	13.8177
1.44	1.03	13.3151
1.04	3.05	15.2115
2.81	3.52	17.1534
0.39	3.91	17.8406
2.95	2.46	15.5097
2.41	0.97	13.7884
3.44	2.17	15.6476
0.14	1.74	11.1756
3.74	3.76	16.609
0.49	0.98	13.7137
1.33	3.78	15.989
3.82	0.42	13.3956
0.43	1.03	13.4146
1.89	1.29	14.516
0.33	1.09	14.3202
1.95	1.71	15.9085
2.33	0.5	12.6203
0.42	0.08	13.8582
2.9	1.47	17.0403
1.97	2.8	16.0751
1.18	0.26	12.2177
0.56	3.7	16.8189
3.82	2.56	17.6738
1.33	2.73	15.9693
3.33	1.94	15.2838
3.57	1.96	16.0858
3.8	3.95	16.7309
2.28	2.84	15.7666
2.29	1.25	14.2883
3.32	0.27	14.7217
2.59	1.0	14.3211
2.9	0.13	15.2983
1.29	1.72	16.2845
2.9	3.45	17.159
2.64	1.02	13.5781
2.57	0.06	13.9206
0.57	3.61	16.5246
1.78	3.0	17.7948
3.08	2.31	16.4111
0.21	2.33	14.0389
1.24	0.13	12.2041
1.72	1.73	15.3496
1.09	0.14	13.4973
0.32	1.6	12.6828
2.1	1.74	12.912
0.1	3.07	14.2142
1.89	0.19	13.0912
1.96	3.49	16.2667
3.13	2.41	15.36
0.09	0.63	13.476
0.5	0.47	13.6944
0.03	2.99	15.0363
0.96	3.26	16.4026
1.02	3.5	15.0675
0.13	1.93	12.217
0.67	0.94	14.3359
3.98	1.35	16.4023
2.25	0.78	14.8713
0.49	2.51	14.1489
0.28	2.11	13.0667
2.11	0.48	13.1637
1.81	2.36	13.4156
0.78	2.44	17.1521
3.41	0.64	15.8038
3.38	2.51	15.7973
3.02	0.13	13.6868
1.04	0.86	12.582
2.24	0.06	14.7755
3.03	3.6	17.1178
3.15	2.57	16.9805
1.48	2.26	14.5831
3.66	0.77	14.6656
2.59	3.1	15.759
3.55	1.12	15.3506
1.47	0.89	11.5116
2.48	2.1	13.5064
3.66	1.23	15.6904
1.39	1.01	15.5454
2.6	0.55	13.91
3.82	3.13	19.1693
1.33	2.7	16.5802
3.49	0.5	14.0212
0.04	0.36	11.7455
3.08	3.18	14.7211
1.1	3.9	17.4076
2.46	2.31	15.5619
1.3	3.9	17.2765
2.56	3.71	16.1739
3.68	0.0	13.547
2.26	0.06	13.2628
3.17	3.22	16.696
3.6	0.35	13.8199
3.23	2.22	14.3562
1.42	2.21	16.1344
1.24	3.92	17.3539
1.84	1.73	13.7777
2.87	0.52	15.6019
0.86	2.0	14.8415
0.44	0.44	14.2263
2.33	2.67	15.7211
3.82	1.5	14.6239
0.57	0.41	13.688
0.28	1.2	12.6912
2.71	0.44	13.0381
1.9	3.93	16.837
0.38	0.08	13.0389
3.61	2.44	15.0862
0.88	2.48	16.4925
3.0	2.58	17.6892
3.2	1.37	15.0722
2.32	0.15	14.0824
0.78	1.79	13.5808
1.96	1.13	15.4683
0.71	3.4	15.8219
0.25	0.23	11.4766
3.59	0.01	13.9029
3.4	0.34	14.4964
3.13	2.09	17.7417
2.26	1.51	14.1873
3.54	0.2	13.3563
3.68	3.35	15.1719
3.53	0.12	13.6205
1.13	1.35	15.597
2.16	3.75	17.3186
3.38	3.36	16.6825
2.35	3.04	17.4726
3.88	2.8	16.8101
2.66	2.94	16.0645
1.67	2.24	16.5288
2.63	0.25	15.4116
3.73	3.24	17.8101
1.2	2.95	16.8492
1.0	0.17	13.6064
2.91	2.01	16.4924
3.58	3.63	18.2794
2.23	3.64	17.8854
3.78	1.33	16.0597
3.02	2.44	15.9947
3.71	0.23	13.8123
0.13	0.47	13.1169
2.32	3.18	15.615
3.08	0.94	13.8907
2.9	1.81	16.1206
0.38	0.37	13.8527
1.16	2.79	13.3727
0.01	1.07	14.7276
2.76	0.79	14.3552
3.08	1.28	16.4299
0.34	1.99	13.7701
1.92	3.55	16.4978
1.58	0.52	13.1817
0.77	3.12	17.5783
0.19	3.03	14.7904
3.48	0.15	12.0713
0.59	3.05	15.7928
1.22	3.6	15.7452
0.82	3.6	15.525
2.81	0.25	13.7946
3.34	1.83	15.1256
0.35	0.03	12.3216
1.2	1.83	14.9582
3.82	3.93	16.9224
1.55	1.85	15.3202
3.14	1.29	15.9003
3.4	3.3	15.9379
1.66	0.66	15.863
2.71	0.14	12.6104
2.03	0.66	12.7978
0.08	0.43	13.0709
1.46	1.15	14.0273
0.89	1.35	14.0243
3.76	0.94	14.9671
1.03	2.24	15.1541
1.45	3.21	16.5328
1.71	1.85	12.741
2.38	1.9	13.5343
2.16	2.08	15.1806
1.94	3.71	18.4308
1.98	1.23	13.3126
2.43	1.77	15.3489
0.68	3.67	17.4137
3.31	0.48	13.8899
1.06	1.97	13.3866
0.21	3.15	16.5994
0.72	1.35	13.1512
0.93	1.38	14.9839
2.76	1.72	14.979
2.74	0.87	15.4755
1.4	2.55	14.3026
2.16	3.54	18.5711
1.53	1.76	12.9608
3.64	3.0	16.6223
3.92	2.46	16.5117
3.47	0.45	15.7178
3.78	3.24	17.6292
3.14	0.99	14.8389
1.09	1.11	13.4991
0.4	2.5	16.3862
0.33	0.08	12.3727
2.54	3.0	15.6435
0.27	2.11	14.2628
3.33	0.82	14.4958
1.44	3.05	16.3061
3.39	0.99	15.675
1.99	2.67	16.7823
3.14	2.94	15.8043
3.83	3.02	17.6132
3.82	0.93	15.4882
3.55	0.74	15.4774
0.73	1.85	15.9728
2.0	3.55	17.4663
2.11	3.05	14.2112
2.24	3.12	16.6594
1.33	1.68	15.0286
1.51	3.0	13.8735
3.84	0.31	14.6936
0.76	1.28	12.9927
2.41	0.25	13.1531
1.71	0.51	13.6584
0.35	1.18	13.5228
3.23	0.66	15.2456
3.02	3.81	17.3822
3.8	3.45	16.0703
2.66	0.5	14.0615
3.15	2.97	15.9467
2.53	3.81	16.7586
3.33	0.15	12.302
3.53	3.86	16.1086
0.33	3.25	17.0342
2.89	1.43	13.0538
2.68	0.02	13.992
1.62	2.73	14.581
3.23	3.17	16.6482
2.77	1.19	14.3176
2.44	2.24	17.1174
0.33	3.37	14.2582
1.46	0.5	13.2615
0.12	1.32	14.513
0.67	2.78	14.5235
2.67	2.8	14.2516
0.13	1.62	14.777
0.56	1.85	13.5138
0.3	1.36	13.4688
0.67	1.62	15.0407
0.51	2.7	17.7625
2.65	3.74	15.5948
0.19	1.36	12.6855
1.04	0.69	12.4571
2.22	3.24	18.0894
3.04	0.35	15.3186
3.39	0.98	15.2381
1.73	0.17	14.3519
2.12	1.54	14.9479
1.39	3.97	17.7953
0.47	1.73	11.2764
0.61	0.22	13.793
2.96	1.47	15.1626
2.4	0.68	13.9057
3.65	3.4	16.5122
1.07	1.13	14.8604
2.89	0.59	14.0843
3.42	1.53	15.5899
3.47	1.86	15.0065
3.59	2.44	16.8798
2.56	0.32	15.0489
3.34	0.69	13.2186
0.04	3.95	16.3703
2.56	1.75	15.4861
1.52	2.51	16.9092
2.84	3.46	16.5689
1.71	2.62	15.2131
2.54	1.15	15.4462
0.52	0.24	12.3187
2.24	3.44	15.3532
3.4	3.4	17.2429
3.25	0.82	15.1668
3.11	0.31	14.3932
2.01	3.05	15.8541
2.88	3.71	16.9843
1.87	2.33	16.4099
1.15	1.89	14.2365
2.97	3.55	16.8029
